,text,Adults,Chickenpox vaccines,Diphtheria,General immunization,HPV vaccines,Hepatitis A vaccine,Hepatitis B vaccine,Immunization records,Infants & young children,Influenza vaccines,Measles,Meningococcal vaccines,Other,Pneumococcal vaccines,Pregnancy,Rotavirus Vaccines,School-age children & teens,Shingles vaccines,TB skin test,Travel vaccines,Vaccine Schedules,Vaccine ingredients,Vaccine safety,Where to get immunized,mumps and rubella vaccines,tetanus and pertussis vaccines
634,"What is the MR shot my son had it in 1996
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
635,"I got bitten hard(open wound) by a squirrel in Central Park, Burnaby,while feeding it.It was no agressive, it just mixed up a nut and my finger. Do I need rabies or tetanus vaccine? What could be the price? Not a canadian, a vistor, worring about a high cost
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,"I need a booster of Hep B (have had two at work previously). I need the series of Hep A. Are these free? My Family Doctor says there is a fee and cost for both shots.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,"Which vaccine would cause the vaccinated individual to become an asymptomatic carrier of a disease? If they come in contact with it. Meaning they could spread it to babies etc. If you cant answer this i question your ability to advise people to vaccinate due to lacking knowledge.
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
638,"I get a vasovagal response from needles, where can I get vaccinated and lie down for a few minutes?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,"i'm just wondering my daughter she didn't get a vaccine at 18 months now she's 22 months, still she can get it?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
640,"Are vaccinations for newborn babies covered under MSP? Or, do we need to know buy private insurance?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,"Where can I get my 13 month old a flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,"Is it safe to vaccinate your child under 2 years old
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
643,"Hello. What does it mean when after having a flu vaccine, I immediately had loud ringing and vibrating sounds in my ears and hands curled up for a minute and then it just stopped and my hands uncurled and I felt normal again.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,"I have had shingles twice (sides of trunk) I suffer from PHN periodically. Would getting the vaccine do me any good? I am 74 years old. Thank you.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
645,"Are immunizations mandatory for school entry in British Columbia?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
646,"Do adults need a prescription for the chicken pox vaccine, assuming they're eligible?
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,"Born in 1986 and received all routine vaccinations. Would Hepatits A have been included in these or do I need to get this one?
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,"Are there two types of pneumonia vaccines? Is the free vaccine given to those who meet the high risk criteria the same as those that do not meet & is at a cost of $100.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,"Is it safe to get my flu vaccine 2 days before minor surgery (done with a local anesthetic)
",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
650,"Hello, I would like to know which vaccine is used for MMR in BC's Health units. Is it the M-M-M-II or the Priorix and do parents have a choice over these two. Thank you.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
651,"Can u carry the measles virus
",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
652,"Is shingles vaccine cost tax deductible? Thank you
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
653,"Can someone who's sick come here on an emergency basis? Possibly with pneumonia or should that person go to Vernon hospital?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
654,"As a senior, I was inoculated for measles as a child. Is a booster shot publicly funded or do I have to pay.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655,"My daughters were 4 and 7 when they had the twinrex shot. They are going to South Africa (Cape Town) with their father for a month. Do they neeed the shots again ? And what other
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
656,"Is there a way to know if I have ever received the HPV vaccine?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,"We moved to Port Coquitlam from the US. We have a 5 year old son. Do we have to register his immunizations with the BC government? Where do we go to do that?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
658,"I am 25 yrs old. My doctor advised me to get Rubella Vaccine before I plan to get pregnant. Where can I go to get Rubella Vaccine for free of cost in Surrey BC.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
659,"I take high dose Fluzone. Not available in Kelowna till Dec. got the regular flu vaccine. Can I take high dose when it becomes available? What happened to BC and high dose?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,"I have 2 boys (8 & 10) that have only had one tetanus shot each. Do they require a booster?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
661,"Hello, Is it possible to get the baby vaccinated two days before actual schedule if the appointment is available at health clinic?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,"Do I need to get a booster if I completed the Hep A and Hep B series in 1996? I am travelling to Nepal and India in Sept 2018.
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
663,"I am a 68 year old healthy female who has celiac disease as well as being lactose intolerant. Should I be concerned about receiving the shingles vaccine?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
664,"when is theflu immunizationclinic in grandforks bc
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,"Good day I find it very annoying how you don't have a set up for us to speak with someone during your computer transition. Five days I'm trying to cancel my appt. awful
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
666,"Looking at my old records, I've had 1 dose of the MMR vaccine when I was 1 year old. As an adult, should I now get 2 doses or just 1?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
667,"My girlfriend/wife to be is 44 yrs old and is a carrier of Hepatitis b, I'm 49 yrs old and have type 2 diabetes pills only after I get the vaccine can we have intercourse ?
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,"What date are the flu shots available for Barriere,Bc
",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
669,"what year did you start childhood vaccinations for menningo C, chicken pox, H. inf and HPV
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
670,"I am living in Australia. How can I obtain a official copy of my immunization record so I can work in a childcare centre?
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,"I misplaced my daughters health passport Is there my way to get another one with the information that you have in your system?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,"I cant remember if my child had the chicken pox vaccine - will it hurt to get it again
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,"I'm travelling out of the country in a few months. I'm wondering how to find out if I've been vaccinated for Hep A and Typhoid, I can't remember. Where do I find this info?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
674,"Does the HPV vaccination provide any protection against Plantars Warts?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,"I would like to start a tattoo business in Clearwater can you point me to the person I need to contact to get the ball rolling thanks
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
676,"Though vaccinations are not mandatory for school-aged children, can private schools make it a requirement? Are there any such in BC? I want my kids in a vaccinated environment, but it seems it's the anti-vax crowd that gets its way every time.
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,"I have a friend who does not live in Canada but wants to have her child take immunization in BC. Is her child allowed to be immunized in BC? And where can she find the information?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
678,"Hi We have vaccinated 18 months booster dose to my baby boy.but his age is 17 months completed.any side effects are there for before get vaccine.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,"Is there heavy metals or mercury present?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
680,"I do not want to use the Infanrix HEXA. The four in one or five in one Infanrix we are ok with using. Why do all clinics only carry the HEXA? We need choices, not just yes or no.
",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
681,"I had GBS (full paralysis, 20yrs ago) not associated with immunization. I have had the flu shot numerous time since. Am I putting myself at greater risk of GBS recurring by getting the yearly flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,"Looking for a way to book online for family flu shots as your call service has a hold of over 208 callers everytime I call. Or can I go into my clinic to get quicker service?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,"What percent of girls were vaccinated against HPV last year?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,"I am planning on taking my 2 and a half year old to a mass flu clinic. Will or should my 5 month old be able to also get the vaccine? She will be 6 months the day after the clinic.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,"Hi, I am going to Africa (Uganda and Rwanda) and was wondering what kind of shots I would be needing to get? And where could I get it done? Thank you!
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
686,"I am an adult who was not vaccinated as a child. How do I go about getting vaccinated? What costs am I looking at if I do not have insurance?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,"Good day! My child is having an appointment for DPTP vaccine and varicella on the same day. Does this will be on the same injection site? Thank you.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,"Hi, My son spat out most (about 3/4) of the rotavirus vaccine today. Will he still be able to build immunity from the small amount he got? Thank you,
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
689,"what is the cost to get HPV9 vaccine who is adult women. and where i can get HPV9 vaccine.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,"I got hep test done after my second vaccination and it came negative. My question is that result accurate or if you get tested in between vaccines the results might not be accurate
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,"Is it possible for me to get a flu shoot at the end of October before Oct 27 in Vancouver? I'll be leaving for Asia on Oct 28. Thank you. 
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,"The Prevnar13 brochure says that the vaccine is for anyone over 50+. I asked at vaccination clinic about price now at age 63. I was told I cannot pay. Please explain.
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
693,"when was Chicken pox added to the child immunizations schedule?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,"I am a 19 girl and have just returned bc for my study,so I missed the grade 6 vaccine, I have my msp with me. Can I get the free hpv vaccines?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,"My son was vaccinated in  high school for HEP a/b/c - CAN I get his records from Langely health unit.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
696,"How do I receive a copy of my child's immunization record? She is 16 years old and I require her records to submit to the USA for school. Thanks you.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,"Is this ok???? Pharmacist pressed me to get the 2nd SHINGRIX shot b 4 the 2 months, & coaxed me into getting it at 54 days. I know others worried it is too soon, B 4 two mos. ???
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
698,"I was born in 1972 and received only 1 dose of measles vaccine. I had a reaction to the vaccine - a mild form of the measles- high fever and measles rash. Does this mean I'm immune?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
699,"Chicken pox vaccine and preganacy How long after receiving the second dose for the chicken pox vaccine can a woman attempt preganacy?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700,"Will the 4 yo vaccines be done in one arm or two? Is it okay to apply Emla to numb the area?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,"Will taking Aleve help with the pain I am experiencing with Shingles?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
702,"i am a female and planning to have a baby, how long should i wait to have a baby after 3 doses of HPV9 vaccine? and how many years the hpv9 vaccine will be effective for? thx
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,"Is it safe , giving Tetanus Toxoid to someone who is allergic to eggs or peanuts?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
704,"How soon is child protected after the chicken pox vaccine? In other words, how long does it take before the vaccine is effective against chicken pox exposure in the community?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,"is twinrix covered by medical for hemophiliacs?
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,"My adult daughter is coming from the UK to work in Ontario. Ontario require her to have a 2 step mantoux test for tuberculosis. Can she get that done in BC and how much will it be?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
707,"My child got vaccines in the two different cities, which one in Kelowna the one in Vancouver. Unfortunately, we can't found her health passport, I want to know how we can do.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,"I am traveling to Mexico -end of July. Can I get hepatitis A and typhoid vaccinations at the Ladner health unit?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
709,"Can a child get immunized if they have a cold? .
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
710,"My daughter never got her grade 9 shots where can we get them done now
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
711,"We have shared guardianship of two children. I want to follow the vaccination plan. My ex believes the children should not be vaccinated. Do I need my ex's permission to do this?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,"The health units are only open while I'm at work. How can I take my 4 year old for a flu shot after 5:30pm during the week or anytime on weekends? It says pharmacies only do 5yr+.  
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,"I am a 34-year old female, and I would like to receive an adult measles booster. I live on Vancouver Island. Is there a facility near me where I can receive this? Thank you
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
714,"Hi I'm from Philippines and me and my husband and daughter who both born here what vaccination should we get before traveling?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
715,"Do vaccines always work?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,"Is it possible to get the pertussis vaccine seperately from tetnus(my tetnus is less than 5 years old and I react badly, lots of complicated health problems and allergies) but I need pertussis as I work with newborns and have immune problems myself as well. Can I order it somehow for my doctor?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,"I paid for some vaccines that I thought would be covered because of my indigenous status. I paid for Hepatitis A and Typhoid, as well as the appointment fee, but had other friends that did not have to pay. The vaccines were not available on Haida Gwaii so I had to travel to Vancouver to receive.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
718,"Do you need a prescription for the Pneumococal Polysaccharide vaccine in B.C.
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
719,"I'm a 74 year old senior. Can or should I have both the regular flu vaccine and the quadrivalent one?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,"hi; I wonder if there is a way I can review what shots I have received and when; I can't recall when I last had my tetanus shot and wonder if there is a record online or who i ask
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,"Does my baby get weighed and measured at his vaccination appointment?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,"My baby 6 months vaccine is due. He is on amoxicillin antibiotics for cough cold. Can I still give him vaccine
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
723,"I need a flu shot and there are none available here. I am very immune compromised from infusions and take 2 chemo drugs. How can I get one? Every place says they are sold out.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,"Why do babies now get 3 doses of rotavirus vaccine instead of 2?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
725,"My girl is currently having pneumonia which is having antibiotics right now for third day. Originally booked Mmr2 to be done this week, do I need to reschedule?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
726,"punishment for failing to have home schoolers immunized?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727,"If my child gets one of the injuries listed on the vaccine insert, like seizures, can I sue the vaccine manufacturer?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
728,"I am moving from Alberta with my four and a half month old baby. How can I book her 6 month vaccination in BC in advance? Here in Calgary vaccination bookings are done 2 months in advance since there is a waitlist, so I am worried about missing the 6 months one.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,"My daughter has a bright red spot where she received one of her 12 month immunizations and it has persisted for 2 weeks now. Is this something to be concerned about?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,"Over two weeks in ICU, my 27 year old daughter is just recovering from H1N1. She did not get the flu shot. Should she still get it once she is better?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,"I am a senior who would like to be immunized against pneumonia. Is there a cost?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,"How do I arrange for a separate tetanus vaccination for my 3.5 year old? (without diphtheria/Pertussis/polio, etc). How many shots will she need for tetanus alone?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,"where can I get a measles shot on Saturday. I live in maple ridge but can travel anywhere in lower mainland
",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
734,"Fees for tennis polio influenza misales chicken pox
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
735,"How early can you get immunizations? My daughters 4 month shots are coming up in 2 weeks and I don't know if I have to wait or if I can do them now?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
